"","Location","Peak_period","Gender","Hour","Month","Speed","inv speed","Density","Flow","log Flow","LOS","flow_1","flow_2","new_flow"
"2635",4,2,2,3,1,78.6833676960582,0.000161522906395702,3.34452844902595,26.9153439088263,1.42999993335295,"C",57.6879953780775,50.4803533955489,54.0841743868132
"2636",4,1,2,2,2,57.0609968578071,0.000307129329009653,5.14263928908169,26.9165418851571,1.43001926295667,"C",54.1731415998001,25.3742348904092,39.7736882451046
"2637",2,1,1,3,2,75.9682730827979,0.000173274834138165,3.61905690220792,26.9308108895193,1.43024943026044,"C",57.7599899340272,49.0104574390311,53.3852236865292
"2638",2,1,1,2,1,92.3495896090624,0.000117254646134703,0.759796561041373,26.9353511411476,1.43032264157378,"C",55.0869091961524,22.5637920097341,38.8253506029432
"2639",4,1,1,1,2,64.6722413782735,0.000239091520798744,4.195954611583,26.9409384712222,1.43041272003486,"C",56.476818846079,43.1463989187809,49.81160888243
"2640",1,2,1,3,3,83.5856572282458,0.000143131913308125,2.00249901645181,26.9436536490454,1.43045648715643,"C",57.1845780441556,45.4084285126659,51.2965032784107
"2641",3,1,1,1,2,83.5856572282458,0.000143131913308125,2.00249901645181,26.9436536490454,1.43045648715643,"C",57.1845780441556,45.4084285126659,51.2965032784107
"2642",4,1,1,1,3,68.4313540848043,0.000213545160024051,3.93611393474636,26.9473936075019,1.43051676593762,"C",57.1871559901039,46.2531027157585,51.7201293529312
"2643",2,1,1,1,2,83.6516788202512,0.000142906070436385,1.94574460230967,26.9585653163087,1.43069677615002,"C",57.1745181123172,44.7453994080984,50.9599587602078
"2644",1,1,1,3,1,88.1550448650119,0.000128678401838004,2.11354222622774,26.9697165563197,1.43087638217135,"C",56.2825488432955,46.6004070769113,51.4414779601034
"2645",4,1,1,3,2,70.6630945593049,0.000200269445207318,3.72882241655356,26.9770553176529,1.43099454247863,"C",57.4751744031708,48.1844150684688,52.8297947358198
"2646",4,1,1,3,2,84.6486407922642,0.00013955969831852,2.66177613883542,26.9776040394415,1.43100337607513,"C",57.0120101244638,50.4432259540201,53.727618039242
"2647",4,1,1,1,3,80.49902496689,0.000154318772403104,2.97075571216472,26.9783140981876,1.43101480668759,"C",57.557587743473,51.1125359737987,54.3350618586359
"2648",4,2,1,2,3,69.7526326680695,0.000205531689589502,3.82542241127859,26.989976221814,1.43120250194297,"C",57.3697040141993,47.3448178297337,52.3572609219665
"2649",1,2,1,3,3,76.3155533842687,0.000171701419062571,3.07723063695308,27.0005308933141,1.4313723034838,"C",57.7590042606168,51.0932509295702,54.4261275950935
"2650",3,1,1,1,2,76.3155533842687,0.000171701419062571,3.07723063695308,27.0005308933141,1.4313723034838,"C",57.7590042606168,51.0932509295702,54.4261275950935
"2651",1,2,1,1,1,101.479039996094,9.71062761016434e-05,1.46103588914136,27.0021263394932,1.43139796494224,"C",51.2681852087744,37.599973710036,44.4340794594052
"2652",3,1,1,1,1,101.479039996094,9.71062761016434e-05,1.46103588914136,27.0021263394932,1.43139796494224,"C",51.2681852087744,37.599973710036,44.4340794594052
"2653",4,1,1,2,3,84.7257982654228,0.000139305627638706,2.34151325215349,27.0106089044711,1.43153437466768,"C",56.9986044463114,48.6108690891383,52.8047367677249
"2654",2,1,1,1,2,76.4634780504154,0.000171037721630307,3.02255459832862,27.01532361464,1.43161017428908,"C",57.7578518809678,51.119155702882,54.4385037919249
"2655",2,1,1,2,1,101.341390149231,9.73702500187633e-05,1.53338453781735,27.016915724303,1.43163576806235,"C",51.3381394530446,38.8350754447938,45.0866074489192
"2656",4,1,1,3,2,69.8268282085098,0.000205095140103663,3.76795310014204,27.0254968974799,1.43177368774467,"C",57.3789195003275,47.8570171823124,52.6179683413199
"2657",4,2,1,3,3,92.5460773674533,0.000116757279943088,1.7802197985718,27.0277316561489,1.43180959839737,"C",55.0222732375025,42.6037896520228,48.8130314447627
"2658",4,1,1,3,3,58.6603999882029,0.000290609602240789,4.68541491340296,27.0315307031581,1.43187063900663,"C",54.7533827143089,35.222164960892,44.9877738376004
"2659",1,2,1,3,2,97.6340577500218,0.000104905273744015,2.77701996984898,27.0366527432,1.43195292302622,"C",53.0796754526872,50.8190132670557,51.9493443598714
"2660",3,1,1,1,2,97.6340577500218,0.000104905273744015,2.77701996984898,27.0366527432,1.43195292302622,"C",53.0796754526872,50.8190132670557,51.9493443598714
"2661",2,1,2,1,3,72.3996633530326,0.000190777391506831,2.99872636061043,27.0408896095403,1.43202097521927,"C",57.630375760285,51.1198762072662,54.3751259837756
"2662",4,1,1,2,2,76.6538582921062,0.00017018918596137,3.15230003161906,27.0483282031121,1.43214042749802,"C",57.7557246933384,51.0026535599296,54.379189126634
"2663",2,1,1,1,2,97.5396776607249,0.000105108386148433,2.89816086261334,27.051369923818,1.43218926335349,"C",53.1204228627207,51.0522371416795,52.0863300022001
"2664",2,1,2,2,2,66.4411920591702,0.000226529709709374,3.66130073958506,27.0600306906625,1.43232828482546,"C",56.8462919075033,48.7086665913697,52.7774792494365
"2665",4,2,1,3,2,80.8570936316727,0.000152955023979635,2.8217057616136,27.0717838242626,1.43251687341032,"C",57.5240864145317,50.9243465982991,54.2242165064154
"2666",1,1,1,1,2,94.8747608989211,0.000111096048269101,1.59031667021774,27.0766843101948,1.43259548150684,"C",54.1974340100856,39.7654084403167,46.9814212252011
"2667",1,1,1,1,2,77.0809920171667,0.00016830825193513,2.89963247853912,27.0908690258497,1.43282293663441,"C",57.7483145625882,51.0540508606608,54.4011827116245
"2668",4,1,1,2,1,65.1728111590908,0.000235432867133444,3.7334565958831,27.0939294242,1.43287199519532,"C",56.5877198180329,48.1465451276785,52.3671324728557
